user_id,book_id,rating,afinidad
U_0148,X2hjAwAAQBAJ,3.8,0.096
U_0148,tDBiHhLg2uMC,3.2,0.01
U_0148,JwKaQ6msi9MC,3.9,0.058
U_0148,odV-pwAACAAJ,4.2,0.174
U_0149,klGC6xroFOwC,3.3,0.292
U_0149,nWko0AEACAAJ,3.5,0.074
U_0149,01UfVvh3xXIC,3.7,0.292
U_0149,bBHnjgEACAAJ,3.2,0.074
U_0149,8rFnC58v-S8C,3.3,0.152
U_0149,WdM_qxJq8T8C,3.8,0.292
U_0149,dPs8xPp_66QC,2.6,0.031
U_0149,4IvL1DHwlycC,3.3,0.124
U_0149,Y72rtTlfGgAC,2.7,0.024
U_0149,sMEpJrKBqkAC,2.3,0.024
U_0149,ZpNWAAAAYAAJ,3.4,0.124
U_0149,2bTTRDkTB4sC,3.2,0.024
U_0149,u51FeU6_YFgC,2.9,0.02
U_0149,rnWY_tjp9WgC,3.0,0.006
U_0149,Sjr2DwAAQBAJ,3.7,0.031
U_0150,FdjgDwAAQBAJ,3.2,0.082
U_0150,KS-6XrdalGkC,3.3,0.041
U_0150,6zTDrQEACAAJ,3.2,0.053
U_0150,lIhjDwAAQBAJ,3.3,0.082
U_0150,rQ48mioxnxMC,3.3,0.04
U_0150,q84aaMuvup4C,2.7,0.017
U_0150,hVdEXwAACAAJ,3.4,0.052
U_0151,YjR5Ve-zTcYC,4.0,0.239
U_0151,37b8PQAACAAJ,3.1,0.088
U_0151,m7pXjwEACAAJ,3.7,0.067
U_0151,v8DaAAAAMAAJ,3.6,0.081
U_0151,Gc7TswEACAAJ,2.9,0.067
U_0151,ua5XSmTrqjgC,4.0,0.178
U_0151,aeEKAAAAYAAJ,3.5,0.018
U_0151,J_18AAAAIAAJ,3.0,0.09
U_0151,J7ywAAAAIAAJ,2.7,0.001
U_0151,i03NKy0ml1gC,4.2,0.239
U_0151,VwWwQgAACAAJ,3.3,0.088
U_0151,d2b39aiWVmcC,3.1,0.025
U_0151,7IRVewAACAAJ,3.3,0.178
U_0151,_hlrPwAACAAJ,3.6,0.002
U_0151,v3nZvQEACAAJ,3.1,0.003
U_0151,kACVG3_d3jYC,3.6,0.004
U_0151,N4zH86WogYwC,3.9,0.239
U_0151,RZGKEAAAQBAJ,3.4,0.016
U_0152,FTK3NXqSWSAC,3.4,0.163
U_0152,9_FYKAtTkaoC,3.7,0.163
U_0152,WdM_qxJq8T8C,3.0,0.045
U_0152,SGjOnk3-JooC,3.1,0.1
U_0152,Ji-HHj8i6roC,2.8,0.163
U_0152,m7pXjwEACAAJ,3.3,0.085
U_0152,3WeLoAOXRpMC,3.0,0.125
U_0152,M0PEOj7I9IkC,2.9,0.012
U_0152,Gtg8AAAAIAAJ,3.2,0.125
U_0152,J_18AAAAIAAJ,2.4,0.002
U_0152,mmeAEQAAQBAJ,2.4,0.084
U_0152,uwxBYgEACAAJ,3.0,0.038
U_0152,As6czwEACAAJ,2.9,0.038
U_0152,d2EGay2vA_AC,2.6,0.012
U_0152,uqJfitfIvmgC,2.9,0.163
U_0152,ylLoGsee8YcC,2.9,0.048
U_0152,q84aaMuvup4C,2.5,0.1
U_0152,qjFlYdAhCiAC,2.4,0.045
U_0152,zMWSmSAmsvQC,3.2,0.038
U_0152,XKFDWoh1EdwC,2.8,0.125
U_0153,3kTCn5KmnFUC,3.7,0.035
U_0153,RfmoBcalBboC,2.9,0.017
U_0153,8GfMjPUExuIC,3.3,0.041
U_0153,HZFBWfxTeksC,3.4,0.076
U_0153,xeDDCQAAQBAJ,3.1,0.149
U_0153,H6faYQfmwdQC,2.9,0.086
U_0153,O2xxhFcOXfwC,3.2,0.038
U_0153,hVdEXwAACAAJ,3.4,0.046
U_0153,UPOqxAEACAAJ,2.8,0.014
U_0153,ABExGQAACAAJ,2.9,0.006
U_0153,J3t9AgAAQBAJ,3.1,0.035
U_0153,rygf6axAH7UC,3.0,0.038
U_0153,snMOU7EnX0kC,3.2,0.017
U_0154,r_xJEAAAQBAJ,3.1,0.039
U_0154,qY_yOwHg_WYC,2.9,0.068
U_0154,CVOTzwEACAAJ,3.2,0.051
U_0154,xvH0swEACAAJ,4.0,0.073
U_0154,XkVGWa0_2csC,3.4,0.015
U_0154,dEnnAAAAMAAJ,3.4,0.168
U_0155,EU4FMQAACAAJ,3.0,0.001
U_0155,UTjUAwAAQBAJ,3.0,0.239
U_0155,NnM-uISyywAC,3.4,0.03
U_0155,xvH0swEACAAJ,3.8,0.174
U_0155,JwKaQ6msi9MC,3.7,0.191
U_0155,uQvYtm-EPTEC,3.1,0.005
U_0155,2OhgnuzJCk4C,3.0,0.037
U_0155,y5nztgAACAAJ,2.7,0.174
U_0155,iFhFEAAAQBAJ,2.8,0.061
U_0155,bzMkAQAAIAAJ,2.9,0.058
U_0155,n96dAgAAQBAJ,2.9,0.174
U_0155,RW9xER26nBcC,3.3,0.239
U_0155,oh-5AAmboMUC,2.9,0.239
U_0155,ZwoQBVIzOoQC,2.8,0.174
U_0155,3tvDNQAACAAJ,3.5,0.174
U_0155,O1MInVXd_aoC,1.9,0.03
U_0155,SGjOnk3-JooC,3.0,0.022
U_0155,ZAr2xgEACAAJ,2.9,0.174
U_0155,84vD69aw4jkC,3.1,0.174
U_0155,h5ZCPgAACAAJ,2.5,0.002
U_0155,VwWwQgAACAAJ,3.0,0.174
U_0155,w2m_oaGOTukC,3.3,0.191
U_0156,ZpinPwAACAAJ,3.9,0.209
U_0156,7UHjoQEACAAJ,3.7,0.209
U_0156,o2yu6uJF2SoC,3.7,0.096
U_0156,w4b-I_NSgXYC,3.6,0.048
U_0156,XmZxj84kdV0C,4.3,0.032
U_0156,R_JQAQAAIAAJ,3.6,0.096
U_0156,LeqhDwAAQBAJ,3.8,0.053
U_0156,vwARAQAAIAAJ,4.0,0.052
U_0156,mmeAEQAAQBAJ,3.3,0.022
U_0156,U60gzgEACAAJ,3.6,0.01
U_0157,_6lJEAAAQBAJ,3.8,0.058
U_0157,A0i1qocdUhEC,2.7,0.021
U_0157,uKT7lv947g0C,3.5,0.021
U_0157,40R25CIUuEEC,3.6,0.083
U_0157,wnpvAAAACAAJ,3.3,0.019
U_0157,A_1aAAAAMAAJ,3.2,0.046
U_0157,SUmHDwAAQBAJ,3.3,0.019
U_0158,L0LYzwEACAAJ,3.1,0.124
U_0158,fe-Z3OYQmLoC,3.0,0.17
U_0158,ATdRPgAACAAJ,2.6,0.124
U_0158,35SA8u4QpacC,2.8,0.124
U_0158,A_1aAAAAMAAJ,2.7,0.129
U_0158,-A7Yp3tF39oC,2.3,0.002
U_0158,fJQpDwAAQBAJ,1.9,0.003
U_0158,J_18AAAAIAAJ,2.2,0.0
U_0158,Mmtn9-YpF6EC,2.6,0.085
U_0158,mtLpOwAACAAJ,2.4,0.053
U_0158,QlP3zgEACAAJ,2.9,0.123
U_0158,dhtB6wh57roC,2.7,0.123
U_0158,T6uOJgAACAAJ,2.6,0.124
U_0158,hNUWAQAAMAAJ,2.7,0.123
U_0158,tMbCQ7CM9wAC,2.6,0.123
U_0158,UQTbAAAAMAAJ,2.8,0.085
U_0158,u-GNHFScLgUC,2.2,0.053
U_0158,ty3lHncLD48C,2.7,0.027
U_0158,iLVdjwEACAAJ,2.8,0.17
U_0158,ytk1cvnR5McC,3.3,0.123
U_0158,inND87EFFF4C,2.5,0.027
U_0158,sZZ7xHC3-JIC,2.8,0.129
U_0158,MJDAEQAAQBAJ,3.4,0.053
U_0158,4FTHkQEACAAJ,2.7,0.002
U_0158,oQ0hCgAAQBAJ,2.5,0.001
U_0158,iYrf0eWxx_AC,2.5,0.01
U_0158,a8HHtwEACAAJ,3.6,0.17
U_0158,mLjfAAAAMAAJ,2.6,0.0
U_0158,h_rXAAAAMAAJ,2.7,0.085
U_0159,Aa-YxwEACAAJ,3.5,0.072
U_0159,K0NiQgAACAAJ,3.2,0.026
U_0159,cod9AAAAMAAJ,3.9,0.074
U_0159,Mmtn9-YpF6EC,3.3,0.074
U_0159,LXPrLcFdIPwC,3.8,0.129
U_0159,kVsIeb1Asl4C,3.3,0.064
U_0159,OGo9PgAACAAJ,3.1,0.065
U_0160,Hbg-BAAAQBAJ,3.0,0.026
U_0160,-iBOEAAAQBAJ,2.8,0.026
U_0160,kVyQEAAAQBAJ,2.7,0.023
U_0160,g2TjoQEACAAJ,2.9,0.129
U_0160,jKsrAQAAIAAJ,2.9,0.134
U_0160,iYrf0eWxx_AC,2.7,0.038
U_0160,S9RJEAAAQBAJ,2.5,0.046
U_0160,uZEkAAAAQBAJ,2.9,0.046
U_0161,iWxdjwEACAAJ,3.6,0.067
U_0161,UDgrdX_Y9QUC,3.5,0.085
U_0161,bzMkAQAAIAAJ,3.6,0.087
U_0161,O93ctgAACAAJ,3.2,0.052
U_0161,R2CXLuo9mzQC,3.7,0.022
U_0161,zrrMoQEACAAJ,3.0,0.028
U_0161,N4zH86WogYwC,3.9,0.132
U_0161,J_18AAAAIAAJ,3.0,0.026
U_0161,3wrIrQEACAAJ,3.7,0.089
U_0161,52OYDwAAQBAJ,3.5,0.085
U_0161,RZGKEAAAQBAJ,3.7,0.087
U_0161,84vD69aw4jkC,3.4,0.038
U_0161,lyr3DwAAQBAJ,3.8,0.087
U_0161,2H6A_c8fMbsC,3.5,0.017
U_0161,GP9aAAAAMAAJ,3.0,0.089
U_0161,3WeLoAOXRpMC,3.4,0.003
U_0161,PQibPwAACAAJ,3.7,0.089
U_0161,ZpNWAAAAYAAJ,3.4,0.037
U_0162,rQ48mioxnxMC,3.6,0.012
U_0162,90E8S6F-M7EC,4.2,0.099
U_0162,w2m_oaGOTukC,4.0,0.163
U_0162,kVyQEAAAQBAJ,3.6,0.054
U_0162,8e-fPwAACAAJ,3.9,0.048
U_0162,4JkdHOHCyjoC,3.6,0.054
U_0162,j8GGDwAAQBAJ,3.8,0.099
U_0162,Pepy2_OXEe4C,3.8,0.081
U_0162,IEsSJwTJztAC,3.6,0.024
U_0162,RCGpHZQZuDoC,3.7,0.163
U_0162,TKgOAQAAMAAJ,4.0,0.147
U_0162,EyyJEAAAQBAJ,3.7,0.163
U_0162,YlEur3srE00C,3.4,0.061
U_0163,LPllAAAAMAAJ,3.0,0.052
U_0163,dzAy2Uf5b30C,3.2,0.124
U_0163,66jK6yjlYQ0C,2.9,0.068
U_0163,ujXZe244b48C,3.0,0.075
U_0163,JxlrPwAACAAJ,2.8,0.067
U_0163,Px35248-60MC,3.1,0.004
U_0163,ATdRPgAACAAJ,2.7,0.075
U_0163,uzqYkg9_kWMC,2.4,0.129
U_0163,pWvEjwEACAAJ,2.8,0.124
U_0163,gebBDAAAQBAJ,2.7,0.052
U_0163,HpgNSVS6fUYC,2.8,0.092
U_0164,JaPyoQEACAAJ,3.8,0.23
U_0164,HpHbWn2sTroC,3.6,0.054
U_0164,34ZsoQBoOU8C,3.6,0.001
U_0164,eDls6pNzpccC,3.8,0.139
U_0164,qZaPtAEACAAJ,3.3,0.084
U_0164,DHwmDQAAQBAJ,3.5,0.061
U_0164,90k8DwAAQBAJ,3.3,0.003
U_0164,RCGpHZQZuDoC,3.3,0.025
U_0164,bBHnjgEACAAJ,3.5,0.084
U_0164,Y_VuDwAAQBAJ,3.3,0.029
U_0164,m4jGrQEACAAJ,3.8,0.029
U_0164,Px35248-60MC,4.0,0.102
U_0164,0zW7oQEACAAJ,3.5,0.139
U_0164,oXbLDwAAQBAJ,4.0,0.054
U_0164,ZwoQBVIzOoQC,3.2,0.035
U_0164,sWPBQQ5vl2MC,3.3,0.096
U_0164,2CaVwgEACAAJ,4.1,0.23
U_0165,aodoEAAAQBAJ,3.9,0.062
U_0165,T2A5PwAACAAJ,2.9,0.037
U_0165,o2yu6uJF2SoC,3.1,0.044
U_0165,-PVWACFDvmEC,3.1,0.043
U_0165,N8LS0b0_bvUC,3.6,0.041
U_0165,Ki0cOxg0D20C,3.1,0.051
U_0165,U4ArAQAAMAAJ,3.4,0.08
U_0166,UPOqxAEACAAJ,3.2,0.102
U_0166,ySpFz9HNFHkC,3.0,0.055
U_0166,9_FYKAtTkaoC,4.0,0.007
U_0166,HS7rwAEACAAJ,3.3,0.056
U_0166,FqK0DgAAQBAJ,3.3,0.053
U_0166,RWGQWwr3vXoC,3.8,0.05
U_0166,NOh8kgEACAAJ,3.7,0.123
U_0166,fIPEYWRjjZ4C,3.6,0.083
U_0166,2yDOBgAAQBAJ,3.5,0.025
U_0166,J9XOHAAACAAJ,3.9,0.123
U_0166,R_JQAQAAIAAJ,3.2,0.109
U_0166,1zrIgjyGKcQC,3.8,0.005
U_0166,GFkzAQAAMAAJ,3.4,0.012
U_0166,uqJfitfIvmgC,3.2,0.007
U_0166,435JAQAAIAAJ,3.2,0.042
U_0166,ZYU9tyb4K2wC,3.1,0.036
U_0166,Yb4lzgEACAAJ,2.9,0.102
U_0166,TrprUAGzVa0C,3.6,0.102
U_0167,OpoPLEtHBkEC,4.1,0.054
U_0167,-113swEACAAJ,3.8,0.054
U_0167,QES7mCcS4EwC,3.7,0.026
U_0167,q9lfPwAACAAJ,4.0,0.016
U_0167,waL9JN862yQC,4.1,0.198
U_0167,JwKaQ6msi9MC,4.4,0.016
U_0167,92jAHd9cpwUC,4.3,0.198
U_0167,-BSzDo0oYhcC,3.4,0.059
U_0167,BRuCAAAAIAAJ,4.0,0.153
U_0167,tV7-zgEACAAJ,3.2,0.078
U_0167,RW9xER26nBcC,4.0,0.059
U_0167,gLFlHg41M2cC,4.4,0.054
U_0167,QKBipzO4E7IC,3.7,0.078
U_0167,h_rXAAAAMAAJ,4.1,0.153
U_0167,nevaAAAAMAAJ,4.0,0.153
U_0167,cod9AAAAMAAJ,4.5,0.153
U_0167,SgH8AwAAQBAJ,4.2,0.198
U_0167,-1zezQEACAAJ,3.3,0.058
U_0167,z5kv7iMeePwC,3.8,0.013
U_0167,ueRzTEnB96wC,4.1,0.043
U_0167,2OhgnuzJCk4C,4.0,0.018
U_0167,PtT0C1rWniIC,3.3,0.013
U_0167,qKL9if9wl_UC,3.7,0.059
U_0167,e8IPDgAAQBAJ,4.0,0.011
U_0167,ABExGQAACAAJ,3.8,0.116
U_0167,BLCCGfcc_CQC,4.4,0.059
U_0167,mWuHAAAAMAAJ,3.7,0.198
U_0167,se6oEAAAQBAJ,4.1,0.198
U_0168,_Jpv0u5mgM0C,3.2,0.077
U_0168,CVOTzwEACAAJ,3.1,0.085
U_0168,FU5bPgAACAAJ,3.1,0.013
U_0168,JPQ8DAAAQBAJ,3.0,0.193
U_0168,nOGvDwAAQBAJ,3.1,0.031
U_0168,-A7Yp3tF39oC,2.9,0.078
U_0168,klGC6xroFOwC,2.8,0.139
U_0168,2cl7AgAAQBAJ,3.2,0.106
U_0168,sZZ7xHC3-JIC,3.2,0.106
U_0168,2bTTRDkTB4sC,3.2,0.085
U_0168,XKFDWoh1EdwC,2.8,0.068
U_0168,Tj86zgEACAAJ,3.2,0.0
U_0168,inND87EFFF4C,3.0,0.085
U_0168,B6eQBQAAQBAJ,2.7,0.07
U_0168,uqJfitfIvmgC,3.0,0.106
U_0168,2f69mKhTDNQC,3.1,0.085
U_0168,ReiXDAAAQBAJ,2.8,0.193
U_0168,qIDC7ybvHQEC,2.8,0.031
U_0168,2zUnXBLoN1gC,2.6,0.006
U_0168,A3qACgAAQBAJ,2.6,0.001
U_0169,cSDgBAAAQBAJ,3.3,0.212
U_0169,n3t4b6GUlhAC,3.1,0.212
U_0169,Yb4lzgEACAAJ,2.3,0.104
U_0169,BUzToQEACAAJ,2.9,0.104
U_0169,UQTbAAAAMAAJ,2.8,0.031
U_0169,r2_rY3LwaA4C,3.0,0.003
U_0169,0mUTDxfv6BgC,2.5,0.025
U_0169,g2duBAAAQBAJ,3.2,0.212
U_0169,5EnI2B7dabQC,2.6,0.0
U_0169,CcH9EAAAQBAJ,3.3,0.042
U_0169,wqRQqXKuU7sC,2.6,0.037
U_0169,0c59AAAAMAAJ,2.7,0.031
U_0169,D03uAAAAMAAJ,2.7,0.031
U_0169,4UwRnwEACAAJ,2.4,0.065
U_0169,JDqFPwAACAAJ,3.0,0.081
U_0169,0ovOTsTs22AC,2.6,0.003
U_0170,a8HHtwEACAAJ,3.7,0.19
U_0170,M8FYp0MgVBgC,2.7,0.071
U_0170,n31_EQAAQBAJ,3.0,0.004
U_0170,tDBiHhLg2uMC,2.6,0.009
U_0170,4UwRnwEACAAJ,2.6,0.19
U_0170,Aa-YxwEACAAJ,3.1,0.19
U_0170,nVnaCwAAQBAJ,2.6,0.042
U_0170,UGUahZnpa0MC,2.9,0.103
U_0170,JU4jAAAAYAAJ,3.0,0.064
U_0170,pJlQAgAAQBAJ,3.1,0.19
U_0170,rqDHJ1S9UKsC,2.6,0.018
U_0170,l_lFPgAACAAJ,2.2,0.003
U_0171,g63qBgAAQBAJ,2.6,0.028
U_0171,HuWP4w41tOEC,3.0,0.304
U_0171,4FTHkQEACAAJ,3.5,0.304
U_0171,SRR5DAAAQBAJ,2.4,0.012
U_0171,ig1NfvdjQgIC,2.8,0.012
U_0171,nt2gYevSZrMC,3.0,0.304
U_0171,3wrIrQEACAAJ,3.5,0.304
U_0171,W3RaAAAAMAAJ,2.6,0.088
U_0171,kVsIeb1Asl4C,3.2,0.304
U_0171,GFkzAQAAMAAJ,2.9,0.088
U_0171,zGi7ykBppIcC,3.1,0.304
U_0171,8IcHTwEACAAJ,2.5,0.036
U_0171,UPOqxAEACAAJ,2.5,0.043
U_0171,0zW7oQEACAAJ,3.1,0.304
U_0171,oRgZyxrB6ZEC,2.6,0.088
U_0171,lymJEAAAQBAJ,2.9,0.005
U_0171,3J6OijlYquwC,3.1,0.028
U_0171,9-9EepyqLFEC,3.2,0.182
U_0171,Rj_yXkq4AZsC,3.3,0.304
U_0171,JxlrPwAACAAJ,2.8,0.043
U_0171,JaPyoQEACAAJ,2.7,0.043
U_0171,TrprUAGzVa0C,2.8,0.043
U_0171,nVnaCwAAQBAJ,2.6,0.014
U_0171,HZFBWfxTeksC,2.9,0.054
U_0171,dba8BwAAQBAJ,2.5,0.012
U_0171,waL9JN862yQC,2.8,0.073
U_0171,0D9wDwAAQBAJ,2.7,0.023
U_0172,6zTDrQEACAAJ,3.0,0.032
U_0172,npDx7Bp0ZtwC,3.3,0.095
U_0172,uzqYkg9_kWMC,2.8,0.172
U_0172,435JAQAAIAAJ,3.0,0.119
U_0172,aZBw8kYM5T0C,2.6,0.008
U_0172,-y768weI0iQC,2.7,0.119
U_0172,o2yu6uJF2SoC,2.8,0.032
U_0172,CNkDAQAAIAAJ,2.6,0.009
U_0172,84vD69aw4jkC,3.1,0.085
U_0172,LtiQvwEACAAJ,2.8,0.095
U_0172,7fhW6PDYklgC,2.8,0.172
U_0172,T2A5PwAACAAJ,3.0,0.172
U_0172,92jAHd9cpwUC,3.1,0.004
U_0173,7cTbDwAAQBAJ,3.6,0.051
U_0173,hNUWAQAAMAAJ,3.5,0.209
U_0173,8IcHTwEACAAJ,3.0,0.033
U_0173,ujfQK2PvUrUC,3.0,0.072
U_0173,EyyJEAAAQBAJ,3.2,0.06
U_0173,nUtiAAAAMAAJ,3.4,0.06
U_0173,Mt90K-0Jty4C,3.4,0.117
U_0173,BUzToQEACAAJ,3.4,0.108
U_0173,R_JQAQAAIAAJ,3.1,0.116
U_0173,ySpFz9HNFHkC,2.7,0.002
U_0173,FU5bPgAACAAJ,3.4,0.04
U_0173,8SgYAAAAIAAJ,2.8,0.06
U_0173,SHzsEAAAQBAJ,3.0,0.02
U_0173,NKMSAAAACAAJ,3.7,0.209
U_0173,n3t4b6GUlhAC,3.2,0.008
U_0173,FoyhSrj6RFsC,3.9,0.117
U_0173,5BKiuQAACAAJ,3.6,0.209
U_0173,XXBqAAAACAAJ,3.3,0.116
U_0173,q2ONDAEACAAJ,3.5,0.209
U_0173,R12kzgEACAAJ,3.0,0.001
U_0173,DsuMmwEACAAJ,3.5,0.209
U_0173,00rsK2Y98gQC,2.5,0.02
U_0173,teFVCgAAQBAJ,3.3,0.007
U_0173,fVXhWW7ZRkwC,3.3,0.117
U_0173,iYrf0eWxx_AC,3.3,0.108
U_0173,p7iFBAAAQBAJ,3.6,0.047
U_0173,cz8UiXwoST0C,3.4,0.051
U_0173,dzAy2Uf5b30C,3.4,0.006
U_0173,Gci_x8vYZbUC,3.6,0.209
U_0174,03WquAAACAAJ,3.7,0.084
U_0174,zMWSmSAmsvQC,3.7,0.071
U_0174,4eYotH2UnlwC,3.2,0.071
U_0174,obXz7Rn0N8cC,3.5,0.057
U_0174,dDiH6lyeyYcC,3.5,0.007
U_0174,YWRoAAAAMAAJ,3.4,0.093
U_0174,dg7X0AEACAAJ,3.3,0.076
U_0174,IbcH0QEACAAJ,3.4,0.071
U_0174,Y4kcmQEACAAJ,3.3,0.022
U_0174,uPWBHwLjeXsC,2.9,0.054
U_0174,9-9EepyqLFEC,3.4,0.054
U_0174,eMqEAAAAIAAJ,3.2,0.071
U_0174,O3EtzwEACAAJ,3.2,0.055
U_0175,GFkzAQAAMAAJ,3.5,0.033
U_0175,-k2LFLSdY0IC,3.7,0.048
U_0175,TmDhCwAAQBAJ,4.0,0.048
U_0175,0mUTDxfv6BgC,3.9,0.401
U_0175,J_18AAAAIAAJ,3.0,0.019
U_0175,7SMGgsj2OxwC,2.8,0.024
U_0175,76-7geRyQj0C,3.4,0.017
U_0175,ueRzTEnB96wC,3.6,0.008
U_0175,oujfURqtC78C,4.1,0.401
U_0175,hQONI55NRxsC,3.0,0.017
U_0175,mPGYHO2QzngC,3.4,0.121
U_0175,_MRQ46NLr08C,3.1,0.066
U_0175,3tvDNQAACAAJ,3.9,0.058
U_0175,0zW7oQEACAAJ,3.2,0.002
U_0175,yfnbDQAAQBAJ,3.4,0.042
U_0175,-DyREAAAQBAJ,3.7,0.401
U_0175,a9VxKgui0mEC,3.2,0.066
U_0175,bzMkAQAAIAAJ,3.5,0.066
U_0175,LtiQvwEACAAJ,3.7,0.401
U_0175,92jAHd9cpwUC,3.6,0.042
U_0175,eyh5fyV-YNgC,3.6,0.024
U_0175,4eYotH2UnlwC,3.4,0.058
U_0175,n96dAgAAQBAJ,3.3,0.058
U_0175,FTK3NXqSWSAC,3.7,0.024
U_0175,g2TjoQEACAAJ,4.1,0.401
U_0175,8-IUHqDKDUUC,3.7,0.058
U_0175,rp1ZwCiPMzoC,4.2,0.401
U_0175,dHTAtBO5jeIC,3.7,0.025
U_0175,mWuHAAAAMAAJ,3.0,0.042
U_0176,ixnTCwAAQBAJ,3.1,0.01
U_0176,T6uOJgAACAAJ,3.1,0.118
U_0176,BQCUAAAACAAJ,3.4,0.138
U_0176,Tbl6VNGP2XwC,3.1,0.01
U_0176,nt2gYevSZrMC,2.8,0.036
U_0176,Y12-OQ5BDjcC,3.2,0.078
U_0176,FSGPEAAAQBAJ,3.6,0.138
U_0176,VLs-iGcK8pQC,3.1,0.138
U_0176,yI_XzQEACAAJ,2.8,0.061
U_0176,4IvL1DHwlycC,2.9,0.01
U_0176,wUiBcr--RzYC,3.1,0.011
U_0177,p0xvDQq7hZ8C,4.1,0.026
U_0177,O53UXtrb68EC,3.8,0.048
U_0177,ujXZe244b48C,3.9,0.048
U_0177,IJyyDQAAQBAJ,3.9,0.111
U_0177,b4Zspui3ekgC,3.7,0.043
U_0177,kVyQEAAAQBAJ,3.7,0.062
U_0177,j-8WEAAAQBAJ,3.5,0.058
U_0177,oyyOEAAAQBAJ,3.5,0.03
U_0177,IRvbMgEACAAJ,4.3,0.062
U_0177,aodoEAAAQBAJ,4.4,0.062
U_0177,dBqYCZorGp4C,3.7,0.062
U_0177,YjR5Ve-zTcYC,4.2,0.111
U_0177,YDFRDwAAQBAJ,3.2,0.026
U_0177,cz8UiXwoST0C,4.0,0.111
U_0177,RZGKEAAAQBAJ,4.0,0.073
U_0177,2yifhpg_u5AC,3.3,0.004
U_0177,se6oEAAAQBAJ,3.6,0.03
U_0178,n96dAgAAQBAJ,2.8,0.009
U_0178,_nXNDgAAQBAJ,3.0,0.044
U_0178,RReJCgAAQBAJ,3.0,0.071
U_0178,oh-5AAmboMUC,2.6,0.029
U_0178,RZGKEAAAQBAJ,3.3,0.086
U_0178,zOrwGwAACAAJ,3.1,0.05
U_0178,lgUhtwEACAAJ,3.4,0.106
U_0179,ZfH5ngEACAAJ,3.8,0.105
U_0179,8-IUHqDKDUUC,4.6,0.1
U_0179,X2hjAwAAQBAJ,4.7,0.105
U_0179,yI_XzQEACAAJ,4.0,0.1
U_0179,P6_ZAAAAMAAJ,4.3,0.045
U_0179,ZwoQBVIzOoQC,4.0,0.1
U_0179,dXccl8vD4LoC,4.1,0.134
U_0179,bgj6kXeIgYMC,4.4,0.134
U_0179,BUzToQEACAAJ,4.3,0.1
U_0179,WADDM36d3TAC,4.0,0.0
U_0179,s-pjBAAAQBAJ,4.4,0.134
U_0179,1zrIgjyGKcQC,4.7,0.069
U_0179,uwxBYgEACAAJ,4.5,0.1
U_0179,hDhPp1nFjFYC,4.2,0.134
U_0179,v8DaAAAAMAAJ,4.4,0.001
U_0179,XRx14F6czVIC,4.2,0.1
U_0179,MVucEAAAQBAJ,4.6,0.046
U_0179,Ts8sVWGnF-sC,3.4,0.008
U_0179,A-AS46wG0p8C,3.5,0.134
U_0179,2nvOJmqNqGMC,4.2,0.034
U_0179,yrsxbLdWuyMC,4.3,0.134
U_0179,RoYeUwZV8uAC,3.9,0.134
U_0180,fJQpDwAAQBAJ,2.9,0.097
U_0180,4VjeBAAAQBAJ,3.2,0.107
U_0180,oLr2iVoNENAC,3.3,0.046
U_0180,2bTTRDkTB4sC,3.5,0.069
U_0180,95paAAAAMAAJ,3.2,0.044
U_0180,VJ0sDgAAQBAJ,3.6,0.075
U_0180,XfkrDAAAQBAJ,2.9,0.075
U_0180,CQ0QuhLX7pIC,3.1,0.031
U_0180,d2WZDgAAQBAJ,3.7,0.03
U_0180,P5cTMQAACAAJ,3.5,0.108
U_0180,SWRzxdRT70EC,3.4,0.044
U_0180,eMqEAAAAIAAJ,3.4,0.107
U_0180,qKL9if9wl_UC,3.2,0.069
U_0180,se6oEAAAQBAJ,3.4,0.097
U_0180,aeEKAAAAYAAJ,3.6,0.03
U_0180,J1Y_gomB9PcC,3.4,0.107
U_0180,SGjOnk3-JooC,3.6,0.09
U_0180,X2hjAwAAQBAJ,3.8,0.075
U_0180,tC1tEAAAQBAJ,3.8,0.056
U_0181,xeDDCQAAQBAJ,2.4,0.033
U_0181,8e-fPwAACAAJ,3.1,0.062
U_0181,XkVGWa0_2csC,3.2,0.135
U_0181,N8LS0b0_bvUC,3.0,0.001
U_0181,tMbCQ7CM9wAC,2.6,0.062
U_0181,n96dAgAAQBAJ,2.9,0.185
U_0181,obXz7Rn0N8cC,3.0,0.048
U_0181,xOnhG9tidGsC,2.7,0.135
U_0181,O3EtzwEACAAJ,2.8,0.045
U_0181,NNUpvQSQVrsC,3.1,0.09
U_0181,VfQZ0QEACAAJ,2.1,0.045
U_0181,RfmoBcalBboC,2.6,0.09
U_0181,rnWY_tjp9WgC,2.7,0.098
U_0181,Gtg8AAAAIAAJ,3.0,0.062
U_0181,IbcH0QEACAAJ,3.2,0.185
U_0181,KfZmAAAACAAJ,2.8,0.028
U_0181,iYrf0eWxx_AC,2.7,0.006
U_0181,GHMnz8G0GTcC,2.6,0.033
U_0181,Aa-YxwEACAAJ,2.8,0.045
U_0181,MPyDuQ0L-LoC,2.4,0.006
U_0181,quKMEAAAQBAJ,2.6,0.135
U_0181,f36xnlfQyDwC,2.9,0.09
U_0181,zjO4stY-tVcC,2.9,0.098
U_0181,rdFFPgAACAAJ,2.9,0.062
U_0181,NGv8ndfpxqIC,3.4,0.135
U_0181,HS7rwAEACAAJ,2.6,0.028
